,0,1,2
0,-2.719222,-30.756987,-3.6954627
1,20.048424,8.897811,-20.419409
2,-20.215075,-2.0809166,-15.000801
3,-26.334196,-27.284502,2.3325844
4,-5.996671,-3.5714788,9.643804
5,7.0077095,-27.9741,2.5136228
6,-23.52123,-28.729294,-4.1295414
7,-23.416424,22.947153,19.680313
8,-13.302373,-13.486345,-25.833717
9,-28.498507,-31.567944,15.580511
10,-23.381474,-31.877905,-2.9351223
11,1.7889606,-19.867567,-0.38232294
12,-19.127611,-0.20966521,-12.83356
13,-16.658226,-2.022157,2.8745244
14,-27.925858,9.350711,30.845434
15,-27.925602,9.350673,30.845041
16,-16.495653,21.217588,6.3329625
17,-16.551338,21.782469,5.691298
18,-35.599293,-11.3683,-7.0311265
19,-25.088379,-28.25091,-1.2463526
20,19.730118,-34.664364,11.342852
21,-4.1222463,-23.561298,-13.333434
22,-23.030685,-28.811842,-2.1377027
23,-18.120958,-0.24530025,5.851115
24,-20.61761,-16.758612,-7.9717364
25,8.80232,-20.217255,1.3452634
26,14.67695,-24.591042,-6.4323983
27,-27.599508,-14.963107,-14.432236
28,-10.183205,5.9636683,-21.143875
29,-28.498674,-31.56788,15.580191
30,-26.349457,-27.351484,2.1981356
31,-24.30445,17.956491,-6.668303
32,1.6123388,-1.9543505,-17.804789
33,-37.21537,-10.954642,-9.799943
34,-23.253643,-26.102997,1.6601243
35,-10.618716,24.595932,19.49272
36,9.784885,-20.494173,2.149521
37,6.4112887,9.628431,4.701665
38,-18.172434,1.3114675,7.4372554
39,10.702414,-8.655271,-9.379324
40,-13.175491,-4.2888427,-31.491283
41,-25.806225,-27.40111,-4.680375
42,6.096126,-9.254322,-12.277053
43,-17.12128,16.913973,28.097675
44,6.2195053,11.1814575,-18.124784
45,-23.842205,23.506477,20.127106
46,19.407763,-6.742599,-35.142982
47,0.7203692,-2.0089815,-17.914589
48,-3.148792,-15.409918,11.716852
49,-32.0339,-14.178147,-13.713642
50,-25.144526,17.095514,11.044021
51,-4.057632,5.9511085,-7.3104105
52,-6.5994387,1.7609566,7.417993
53,-36.532215,-10.900942,-8.553365
54,6.39948,-29.513828,2.119947
55,-22.791677,38.09566,5.235916
56,-21.377491,37.338535,5.0131226
57,-8.950083,31.790869,6.2945867
58,-19.035528,31.303389,14.008524
59,-10.891908,24.106787,18.565765
60,-38.503796,-10.77643,-6.301084
61,-25.193518,23.306164,24.686647
62,-3.1379476,-22.812237,27.764544
63,25.004791,-12.728813,-9.969392
64,-25.526495,25.139624,21.309658
65,-19.8947,-5.065892,-17.901798
66,-15.549208,30.889328,13.921046
67,26.715374,-11.99145,-9.929699
68,-31.911734,-15.766934,-15.5789385
69,-31.437914,-15.180376,-15.072919
70,-6.6086054,1.8092742,7.3943253
71,-19.785818,33.144062,11.692806
72,-26.406515,23.71311,21.762526
73,16.336008,28.994823,-12.717502
74,15.45498,43.49259,2.4022803
75,-37.60782,-1.3988336,-1.9811411
76,-37.59853,-1.3778416,-1.962152
77,25.604122,16.27608,-17.625214
78,25.62273,10.150325,-2.8663557
79,-18.170103,26.399141,2.5210025
80,1.481861,13.312039,-19.66842
81,-22.60476,16.369057,11.409218
82,26.87474,17.842241,-22.848577
83,-20.194923,1.3746489,-11.959118
84,-8.59935,30.349218,5.675565
85,23.282,-15.033012,-10.013127
86,-15.476454,32.73864,13.788879
87,6.4584613,-15.25854,-1.43677
88,-12.275497,40.781612,-5.7025127
89,8.717782,11.509445,-18.638233
90,2.2355106,15.776181,-20.034447
91,-17.50995,25.414886,1.4559997
92,5.3317814,-4.3896594,49.047173
93,25.056408,16.717726,-18.498348
94,-27.457287,22.955538,19.461374
95,-36.609203,0.8750072,0.07540124
96,15.690464,43.018654,1.579169
97,24.509214,20.28791,-20.271357
98,-16.764212,23.960005,3.2083378
99,4.969814,-28.989864,2.373027
100,13.015878,-22.93929,-5.6840205
101,-27.858133,22.509127,19.096611
102,-15.857951,31.793571,13.348229
103,-30.71689,-14.280972,-15.240281
104,23.15499,-13.629864,-10.122523
105,8.139313,-21.165154,1.121443
106,8.443661,-18.829279,0.61826056
107,-20.850784,-27.9994,-3.5252178
108,-24.398277,38.95836,5.4672103
109,-7.42775,8.10886,-23.042189
110,24.65781,19.386477,-20.117655
111,16.477842,18.405096,-20.522524
112,-26.321037,-28.059551,0.5773544
113,10.900134,12.828503,-19.560057
114,-25.357485,26.60009,20.953892
115,-9.545922,30.805666,8.571466
116,-19.167282,32.628944,12.328694
117,-23.667944,16.672983,11.254522
118,-28.411175,27.014622,12.037455
119,-18.255722,31.883133,13.251926
120,16.29272,42.90191,0.93731195
121,-17.736757,31.874655,13.252635
122,-36.724514,-12.63931,-8.004269
123,-7.0964713,-2.0556061,8.694845
124,-18.055061,-2.6718678,3.5297897
125,-5.052232,-2.2009952,8.299767
126,-13.969911,16.235416,26.112986
127,13.191961,-23.114801,-5.7635293
128,-20.194994,0.4854817,-12.729832
129,-22.690117,-26.712282,-0.65789557
130,-13.356178,-0.62856036,-30.91695
131,-20.73154,-0.6164017,-12.272142
132,-8.777368,30.753359,6.0337353
133,18.370205,5.1585,-13.2338
134,3.340284,-17.933784,-11.216415
135,-26.341005,10.39198,-0.8561163
136,-3.4178953,-30.34253,-4.2261596
137,19.591873,-6.9782166,-34.376747
138,-16.888529,25.265863,1.7703379
139,7.4088073,-17.822002,0.8584983
140,5.699213,-16.576479,-0.580723
141,-14.546097,14.410136,-12.868174
142,16.416702,-9.8901005,-31.141582
143,-23.437843,-31.143469,-2.9418163
144,18.954538,13.022994,-20.890339
145,7.7660723,12.181049,-18.671377
146,16.204641,14.368026,-20.40639
147,-9.336572,30.875525,7.8066425
148,7.150484,12.466898,-18.677286
149,-13.354472,-0.64996225,-30.920155
150,-1.9897099,9.459129,-8.811936
151,-24.10967,16.799908,11.191265
152,-18.05971,-1.2406225,4.8523564
153,-36.581673,-11.309808,-7.9457455
154,24.806555,18.46701,-19.897585
155,-19.361874,-3.4255702,4.0027122
156,-18.808636,-1.7567317,2.4130168
157,22.795856,-13.384473,-10.996727
158,-7.418938,-14.478666,-29.17434
159,-20.501823,-28.838041,-10.020328
160,24.161327,5.5462923,-15.843473
161,6.481346,-29.52882,2.1785636
162,-17.964907,-2.5994523,3.5170393
163,-24.48182,27.277407,23.413479
164,-21.123806,1.2145803,-10.123206
165,-21.444656,-27.204609,-3.9260244
166,-20.338692,-6.096297,-19.174963
167,-5.91515,-2.1773496,9.327904
168,-30.355738,8.836953,3.2433093
169,-1.167495,-16.176765,-26.166563
170,31.648026,-8.820731,-18.071754
171,-23.713234,-28.275822,-2.9630764
172,-20.36864,-6.0741343,-19.149801
173,5.860535,-16.787537,-0.48078713
174,19.730133,-34.664375,11.342887
175,10.681394,23.950407,1.5689479
176,-27.26487,7.39234,-1.139737
177,2.7653048,20.711954,1.904391
178,-27.356289,-14.076325,-14.272898
179,-29.38569,-15.451834,-13.345778
180,18.880644,10.215681,-8.5287
181,22.123684,-6.822054,-26.481565
182,0.3229281,-21.452204,-1.888627
183,7.6038795,12.8670635,-16.463999
184,6.852435,-14.579952,-1.8870276
185,27.366938,9.237272,-5.731343
186,10.429752,-20.690811,2.6732233
187,-2.4073544,-24.146685,-12.432002
188,-3.0936687,-23.914042,-12.786914
189,-5.9406066,-25.650331,6.089483
190,17.594471,9.229589,-9.698586
191,-10.8724375,-21.624573,-14.43691
192,-6.5346847,-22.203821,-13.513035
193,-15.437663,25.85944,-10.430949
194,-18.195108,2.3245423,8.474167
195,14.105613,-24.023172,-6.175452
196,-15.245884,13.721335,24.433168
197,-16.215553,15.668492,22.950518
198,5.0598574,-32.773373,24.487223
199,-22.84262,38.093903,5.2337184
200,-14.867639,16.022392,25.940195
201,-22.063513,39.20923,6.229767
202,-26.287346,25.118326,20.283243
203,23.53813,5.4462614,-15.555539
204,-24.706968,24.751722,21.18745
205,-15.46475,15.214676,23.66794
206,-15.788703,16.344687,26.758858
207,-13.821619,14.857122,23.575401
208,5.0598044,-32.773445,24.487137
209,-16.536346,16.662428,27.508347
210,-37.885242,-10.937026,-6.8465433
211,-18.19086,2.133442,8.278768
212,-11.010988,23.893236,18.161379
213,-35.869904,-9.921456,-8.933638
214,-6.945009,-27.057398,3.84046
215,-5.7907434,-1.8443127,9.822734
216,-6.487158,32.28569,-23.083685
217,-6.4044995,32.324177,-23.07652
218,31.214033,-0.98598075,-30.125055
219,31.2152,-0.9860311,-30.124123
220,-3.8870504,33.501003,-22.859957
221,24.848406,17.25412,-19.056843
222,-15.065149,14.947568,24.007156
223,-6.5093265,23.634212,-19.141445
224,-6.5092735,23.633928,-19.142178
225,-23.619108,24.797709,21.648972
226,25.914742,-12.332536,-9.947254
227,-3.7206433,3.2532456,-7.7356653
228,-3.8144906,4.0251055,-7.6142387
229,7.7701397,-30.76516,4.2071085
230,9.051823,-18.631132,-0.0997236
231,7.38022,-30.407246,3.6124868
232,-28.278498,26.425901,21.572105
233,-26.070486,25.52448,22.401457
234,-22.882711,27.593218,19.560778
235,-23.139557,37.12356,6.5493455
236,-22.484938,39.073803,3.9193687
237,-29.512901,27.663963,11.474868
238,-5.5603156,-1.2219831,10.741195
239,-28.626808,27.143013,11.929276
240,-29.014126,-0.45978096,59.253407
241,-3.6519656,14.634987,-28.827625
242,30.995726,-9.674977,-17.43931
243,-22.44556,27.988928,19.292467
244,-16.622345,22.501091,4.874855
245,-28.93089,26.729362,21.643791
246,-16.696867,23.2483,4.0188637
247,-25.227135,23.647243,24.055649
248,-25.906294,26.491175,18.204845
249,-20.513556,-28.818617,-9.935675
250,25.634758,-26.088238,-13.3663
251,23.459927,-27.3597,-14.854563
252,23.376646,-2.001601,-16.647411
253,-32.675533,-1.8837574,-25.099375
254,2.903961,15.560281,-6.425849
255,1.9822934,16.447002,-19.581959
256,-34.778748,7.315909,15.008572
257,-20.179506,-20.682255,26.197813
258,39.289837,-16.610773,8.964474
259,23.766987,0.26184475,-14.161468
260,47.20907,7.2817216,-5.219484
261,-28.189903,-15.971951,31.942673
262,-21.904825,-11.205309,-5.261303
263,-17.211956,11.879227,-31.48154
264,-32.743862,8.133497,-11.487293
265,-5.780872,38.53394,-11.496282
266,12.631688,14.623006,8.205999
267,15.525693,11.527718,9.994402
268,-6.608133,-28.941378,21.498709
269,23.620806,3.1313682,16.052162
270,39.60854,-18.874722,8.343162
271,-3.2810435,37.57404,-11.653105
272,12.802272,-7.6008453,-29.272268
273,-10.879075,4.3772535,-16.693033
274,-15.642631,11.970321,-33.459476
275,-2.2683294,18.292297,2.3844235
276,-33.350895,6.3160315,2.6082208
277,29.75629,18.478533,-23.351837
278,15.803377,11.868517,-21.894669
279,7.92424,17.995478,8.957509
280,32.25768,-7.1826854,-19.280058
281,8.809206,6.097713,48.13519
282,46.488228,9.762885,-4.572285
283,-24.634197,25.433414,-18.25399
284,8.809005,6.0976954,48.13672
285,-1.4322091,44.63849,2.5823283
286,1.7944733,14.936672,-5.2609215
287,-0.7737852,8.245805,-10.468366
288,23.74344,1.8748888,17.431328
289,27.248667,17.82085,-24.647379
290,-23.18111,-8.004304,-20.597946
291,-14.541286,18.240316,-16.178272
292,9.468063,-35.964603,-14.051394
293,-17.312737,19.685608,-10.976348
294,-27.17133,-15.748322,-14.722466
295,24.80642,-26.840918,-13.45377
296,45.359886,6.7721987,-1.8242428
297,-20.003115,11.797226,-30.45454
298,19.423359,-6.5627766,-36.274937
299,46.76299,8.57526,-3.2175949
300,10.832866,-8.987791,-10.870492
301,7.8197274,18.182825,7.0692706
302,-28.189896,-15.971946,31.942703
303,31.074575,-8.978805,-21.482544
304,-15.028608,12.048568,-33.935986
305,-12.085809,-5.769553,-30.556822
306,14.843909,11.972087,9.984063
307,-15.212976,3.9943123,42.24611
308,16.988237,-4.4063134,-28.38392
309,-10.631357,4.335661,-17.513847
310,-22.267479,-12.038995,-7.1632695
311,45.194153,9.188602,-2.778748
312,11.65002,15.344854,8.298502
313,-14.384803,18.301327,-12.389426
314,-10.303134,4.2782893,-18.569723
315,21.091248,11.840586,-19.666151
316,9.310033,-8.765772,-11.19812
317,-27.568474,-9.742896,5.946679
318,22.888285,-27.452513,-15.679441
319,-2.7072787,18.34925,-30.09762
320,-27.194262,11.682179,0.14095783
321,-23.781193,26.847795,-18.945017
322,41.74602,9.214741,14.534504
323,20.923422,3.0455754,17.607742
324,42.319885,2.9796348,-19.233469
325,14.721316,-15.552707,-25.391642
326,13.192167,14.645496,7.4874477
327,27.569208,17.950647,-23.682343
328,-5.25007,36.1078,-6.6777916
329,39.039993,-17.59485,9.809619
330,-32.44858,-1.9483826,-25.071907
331,-23.76832,-12.647157,-5.807577
332,10.367929,-10.211066,-40.00078
333,-6.4738574,33.386436,-10.192858
334,-4.3481603,40.89098,-10.677125
335,-2.3631883,36.467278,-19.199902
336,-21.653002,-10.5409355,-4.8003654
337,21.45794,4.9838552,20.557404
338,-9.082392,37.54022,-8.498571
339,-9.860554,4.156478,-19.798222
340,40.270985,-17.941422,10.538772
341,-11.798303,41.57513,-4.3536963
342,-1.2473079,16.162704,-29.870468
343,12.128455,13.276705,12.354623
344,-1.2444639,43.44113,3.3081942
345,-2.5239625,15.763013,-31.276052
346,-5.2064643,37.894276,-6.85435
347,-15.799696,-3.5360668,31.8961
348,41.04933,-19.477863,6.789716
349,24.01883,-28.222538,-12.360809
350,-4.069582,38.104324,-11.355412
351,24.560913,3.5215552,17.60625
352,9.547899,16.925482,8.114667
353,23.701124,2.9600525,17.164293
354,-1.2803158,43.669685,3.1695912
355,-21.003801,-14.164552,-5.510243
356,19.574707,-1.1792773,22.137732
357,47.02243,11.778471,-3.3320873
358,44.834972,6.0953465,-1.2409462
359,45.893368,7.4306016,-4.240582
360,38.930504,-12.602884,14.9315405
361,-14.074153,28.975554,1.3173057
362,2.6753888,8.307009,-8.863633
363,-21.4362,-13.6228285,-5.915517
364,20.01402,6.052438,19.95272
365,29.23324,-29.30278,13.078118
366,12.790305,-8.359795,-34.54065
367,-33.5305,1.8587077,25.212524
368,-12.432369,-21.051498,19.515833
369,-16.438744,17.769629,-10.51213
370,24.449112,-27.16951,-13.486006
371,23.269413,-2.9490812,-16.216679
372,-12.649414,40.313663,-6.544508
373,30.13897,-4.7420516,-20.182507
374,-35.095585,6.976055,-12.419736
375,-17.432638,10.60757,-32.798264
376,-17.911228,12.435112,-33.095062
377,-4.2034183,34.45262,-22.968887
378,-2.928517,10.997176,-13.641461
379,40.16565,-20.89912,7.6767836
380,5.788526,-30.883,1.6198635
381,-4.757297,38.58653,-11.140673
382,-6.5894356,-24.58551,38.81168
383,30.584572,-5.9934063,-19.643448
384,12.557757,13.236959,11.450366
385,-12.390303,-20.856297,19.325035
386,15.973332,7.588245,-17.213015
387,38.51084,-17.842901,9.946869
388,13.242339,12.990391,9.956994
389,-12.602829,3.757367,-23.208033
390,38.930885,-12.599104,14.935672
391,-7.6088247,17.596355,-2.2219002
392,-35.14626,7.076903,-12.612982
393,37.475056,-18.27947,10.233688
394,-13.795427,-15.746242,-29.313375
395,-6.2528663,36.85864,-8.492054
396,-24.588568,-12.810767,-5.6574774
397,-15.894738,25.801262,2.221524
398,29.050686,-29.1066,13.009725
399,11.278853,-7.551758,-11.219952
400,-33.51764,8.867681,-11.951258
401,-2.3747954,36.447575,-19.22027
402,-6.6156397,6.206329,-26.10973
403,-9.164513,3.4838803,-19.950258
404,13.101523,-7.9876466,-34.085964
405,-6.6081247,-28.941423,21.498787
406,-6.247195,35.70321,-9.187225
407,29.828873,-7.8426104,-18.842186
408,19.679888,-0.89983827,21.947763
409,7.06585,18.906626,5.3307652
410,-2.2438924,-32.507343,32.450066
411,-19.352184,10.552978,-29.19747
412,9.727044,-11.709352,-40.28556
413,20.418213,-7.3252063,-28.948742
414,38.930237,-16.235617,11.039618
415,-12.100378,41.059273,-5.225914
416,-12.1306305,4.0058117,-22.801167
417,46.770504,8.575638,-3.2350538
418,10.387596,-10.6594305,-40.34703
419,47.15592,9.154125,-1.624164
420,-22.35106,-12.34304,-6.096153
421,-20.75742,25.366617,-16.102884
422,1.3775064,17.267725,-23.807013
423,-4.4859023,40.14268,-10.811095
424,-34.209915,9.320546,-11.143068
425,1.7886102,16.425684,-23.811651
426,29.970049,-30.094873,13.354151
427,-3.1541567,-38.017662,23.97499
428,-17.803875,26.221584,0.30247194
429,-5.5138965,37.020004,-7.2673144
430,20.864794,5.8120737,-15.010485
431,-33.264637,1.8486806,25.136305
432,1.9653394,15.364586,-6.1426644
433,24.674412,9.335168,-28.210806
434,-12.870233,-8.4687605,-33.620274
435,-19.282871,11.314322,-30.121155
436,10.666304,-8.7058935,-10.749845
437,8.225211,17.84116,8.0653
438,-15.043452,-8.893089,-34.453148
439,16.122196,-5.56349,-27.054193
440,44.377567,5.5036783,-0.7297946
441,-1.2248019,20.409372,0.027617706
442,0.39162275,15.563837,-30.748186
443,-5.301499,-12.282705,-19.900656
444,48.46078,8.997515,-3.6079295
445,6.7595525,17.833355,4.755201
446,23.442457,-1.6420015,-16.94832
447,14.092611,-2.273474,-33.50096
448,16.14843,-5.770935,-26.305714
449,21.666658,4.1900153,18.402283
450,21.961412,6.695139,19.952059
451,-17.23119,11.75407,-32.24142
452,-11.209191,4.4897685,-22.001648
453,7.532661,19.621918,5.2429094
454,19.253885,-2.0295753,22.71605
455,-19.235039,1.8150294,-11.307228
456,-2.4736955,-2.0531135,-42.16034
457,31.097359,-8.578338,-20.729225
458,10.303022,-9.318985,-39.350895
459,-12.604792,-21.841318,20.288557
460,10.2895,-10.127918,43.16162
461,-3.1541767,-38.016064,23.97492
462,16.271032,25.737202,-16.401209
463,-0.794538,7.908464,-11.274606
464,40.035355,-19.817223,7.2561436
465,13.995886,14.091534,10.455283
466,-23.481201,0.1878424,-13.185091
467,-2.2438862,-32.50734,32.45064
468,-17.767284,1.7995816,-14.629458
469,-18.32894,1.5140926,-14.19952
470,10.289838,-10.127784,43.161964
471,46.615353,11.637926,-4.6947646
472,13.836731,-3.1662846,-33.558136
473,-15.799791,-3.5362482,31.896149
474,-20.179586,-20.682253,26.198336
475,28.838268,18.257113,-23.469795
476,-6.224677,6.775755,-22.359846
477,-18.605785,24.681082,1.1781923
478,-6.5895576,-24.585546,38.811665
479,12.4322195,-3.518516,-27.274
480,41.107166,9.001868,14.123183
481,12.877778,-3.7784894,-27.719666
482,40.71909,8.872711,13.873795
483,-3.607477,33.015476,-22.018946
484,-13.567911,28.44902,0.47231755
485,-15.605622,-9.324472,-34.883152
486,-15.212932,3.9942927,42.24866
487,13.306293,-3.6665373,-34.139435
488,21.16216,5.842274,19.569963
489,21.711683,3.8098707,18.10457
490,23.845648,-28.800072,-11.655944
491,7.6500616,22.83144,1.4959974
492,9.58674,12.840571,-31.835695
493,19.742754,11.775375,-16.962126
494,47.232075,12.396945,-2.8092995
495,12.957984,12.642392,9.697229
496,12.203916,11.670032,9.1397295
497,-34.603336,1.8993421,25.520365
498,-22.751747,0.2701116,-13.083444
499,-11.154746,-15.467908,-30.652815
500,-0.74805284,-7.4155946,-1.5187019
501,-3.4986908,-8.935449,19.409023
502,-5.593777,6.7556434,-24.089272
503,13.565376,3.7447777,-38.090588
504,-9.383837,-34.478256,-5.358475
505,-9.407032,-27.73394,-1.037465
506,17.342424,21.910702,13.215946
507,2.4309626,7.436832,2.2914767
508,-36.345695,4.387804,3.1401143
509,23.52739,-16.972815,-9.914599
510,-0.7593613,31.69699,-27.552162
511,9.098483,1.6464102,-5.3459024
512,9.307105,-14.109545,17.24811
513,11.096571,-10.821282,-41.35547
514,10.459722,3.221185,-0.5554054
515,-13.599785,-26.899103,-2.3473015
516,39.227253,-19.850409,6.3967156
517,-8.593288,-28.152452,3.029135
518,-15.022548,-19.737316,-31.072428
519,-28.714718,14.543144,0.45086
520,-1.154908,-8.416878,16.705328
521,-3.6987927,-15.705929,-20.576906
522,21.642773,23.806038,10.117286
523,-13.188296,-27.574152,-0.49744824
524,22.353844,13.8566475,-21.915577
525,-27.749256,2.9413986,-2.0443528
526,21.383383,23.074154,9.604941
527,18.65367,22.804426,14.220276
528,23.560577,19.418451,10.562318
529,-11.642852,29.13818,2.128525
530,-5.275673,-16.265268,14.064951
531,15.132052,29.345642,-15.515693
532,-3.7648828,-0.8252406,-41.484394
533,12.791105,4.4293165,-35.450172
534,0.37515017,-7.8702025,17.46637
535,-16.384342,11.135505,-30.57995
536,18.221943,31.051855,-11.826655
537,18.34402,21.042776,14.544505
538,-29.064215,-1.6097986,0.5568923
539,-40.529526,2.4040349,5.12205
540,7.2425795,-6.762387,21.023932
541,-11.632389,-20.669458,0.36300075
542,-23.594273,36.931877,4.160596
543,-7.283097,-18.022434,-13.527298
544,-28.798063,-0.9680515,0.14974433
545,10.186435,26.995232,0.8396854
546,13.232309,41.216103,1.2923038
547,-16.821873,14.032065,-30.320559
548,4.648442,20.710957,3.7659256
549,-15.924338,-11.476931,9.400428
550,35.517437,8.981067,-11.251479
551,-32.447685,10.284094,-12.22239
552,-8.542071,-35.81801,-5.798471
553,-22.537334,-15.655305,-30.812134
554,-35.76825,3.550485,2.3230448
555,19.174522,-2.2049403,-31.400389
556,-34.367973,5.172868,2.5340538
557,-2.8206139,10.239563,7.7020288
558,-34.42201,20.141834,0.45946637
559,-4.715464,-17.957703,-18.687263
560,-10.168336,-11.261083,-5.0089035
561,15.606025,6.148582,-16.226797
562,-16.493511,18.809555,-11.236443
563,-15.307434,31.672768,12.125314
564,-28.618357,-13.316021,5.86934
565,6.650623,-3.2582834,8.654275
566,13.710932,3.867589,-37.283707
567,7.935139,13.011894,-14.67313
568,-0.36465055,-8.681495,17.319447
569,-3.0282753,-1.5587392,-41.212387
570,-9.404871,-26.996279,-1.7193685
571,-18.274801,-3.441634,-9.926652
572,-25.148432,16.909319,-1.6958869
573,18.202368,21.901356,13.979232
574,-13.898317,-7.812022,-33.54076
575,3.607375,9.021271,3.1377769
576,-0.77319145,19.507336,1.6339239
577,19.246231,-24.071314,5.1618786
578,-21.80777,-23.92938,35.052383
579,-2.2362514,-16.753807,11.140944
580,-7.138879,-8.246738,44.343674
581,18.420835,-2.8232522,-31.140333
582,5.7083817,22.348654,-14.109539
583,29.19193,11.78132,-6.2362337
584,-34.455196,2.7964897,1.3365691
585,-13.069206,-6.5572023,-36.562378
586,-7.30531,-29.288874,-4.594515
587,-10.074496,-21.813673,-19.550714
588,2.3974116,13.985035,-21.803396
589,-8.069487,-30.503645,2.6640108
590,40.366646,2.6883307,-22.21689
591,31.153084,-6.7732697,-17.657993
592,9.047832,1.6440237,-4.961939
593,-6.9750614,-5.48422,-13.077766
594,10.623315,4.1847734,-0.09859532
595,-19.495161,9.917816,-28.397457
596,-2.0518348,19.515196,0.86466616
597,7.2611504,-17.302147,1.9735346
598,-33.208393,-15.832039,-15.470563
599,-1.1517506,30.97619,-28.21082
600,-3.227177,19.456852,0.26268494
601,14.379781,29.698368,-15.73963
602,-28.058577,-12.719539,6.003557
603,20.911945,-12.138892,-8.464498
604,-25.595377,25.450083,-21.660736
605,-1.0091412,-11.213125,13.769467
606,24.896961,20.848112,14.64128
607,7.4879093,22.84027,-13.490138
608,26.164534,16.406115,10.666673
609,6.1591353,23.37458,-12.274941
610,19.46071,-6.443468,-37.117653
611,-17.940145,-17.806358,-7.454473
612,-17.822065,-11.517178,9.365606
613,7.8302827,-4.8333626,-32.202045
614,-40.71969,1.6047602,5.52437
615,-27.858332,2.3488603,-1.5933852
616,18.646708,10.834068,-10.312734
617,-4.866552,-15.264466,-21.845297
618,-3.4321408,-8.718165,-13.078845
619,-18.123951,-12.681791,10.614611
620,-1.5295763,19.804834,18.084518
621,18.910545,31.282618,-12.733175
622,14.881811,-14.124069,-23.700226
623,-0.62286234,8.725131,8.120894
624,-2.1553528,9.779189,7.830099
625,-7.1386333,-8.246736,44.343815
626,-1.1921464,7.7212443,7.565848
627,-41.22648,4.0988536,3.742055
628,14.869175,-14.0089035,-22.883364
629,26.55644,9.786344,-28.769655
630,7.926533,29.662512,-0.9701948
631,-10.527888,-10.678348,-4.1515217
632,19.359375,-12.283627,-6.3272266
633,41.007294,1.9945385,-23.401133
634,-9.536399,-34.899517,-5.4080753
635,13.730221,4.959424,-16.064907
636,-8.240819,-21.930897,-14.17501
637,20.581554,-10.74789,-9.209063
638,-16.930916,15.789295,-4.349672
639,-3.7154825,11.495852,-13.097901
640,-22.739517,-26.263042,0.6183508
641,-13.233705,-6.4599357,-32.274963
642,-10.073648,-16.132553,-34.50073
643,6.5538287,-0.32557508,8.290921
644,25.998816,21.842896,15.947104
645,-10.835187,-15.814394,-33.293167
646,0.700027,7.746173,8.498449
647,-16.16235,25.87039,-9.7596445
648,5.609622,6.0610356,1.6180168
649,13.791349,4.9179206,-0.19110276
650,20.605808,18.117582,10.999659
651,-1.9831297,17.987276,-3.1292512
652,-5.025708,-12.715691,-18.978968
653,13.898847,3.137939,-34.82315
654,-1.3345913,32.02725,-26.688602
655,-15.256928,21.207247,-12.612692
656,-7.5093923,-10.324238,-3.2874613
657,14.925597,-14.373474,-25.468555
658,-2.2543566,20.556725,1.8379045
659,34.324684,8.600565,-12.544556
660,-33.111828,-17.894094,-16.654041
661,-41.8348,4.426295,3.2452579
662,28.391705,8.691754,-4.3158326
663,26.136051,22.590609,9.850604
664,2.2777357,-11.904947,-35.341576
665,-1.6871281,-13.5639105,-25.633429
666,25.930006,20.927013,2.4871356
667,26.049284,16.914692,11.621211
668,-5.454367,-12.81181,15.745711
669,11.201797,-10.535163,14.270801
670,-6.691574,-12.572661,18.295893
671,26.774237,22.170845,1.5692463
672,-7.516346,-28.51127,3.0798845
673,20.918577,18.429028,10.18781
674,-26.954079,-11.545988,6.263884
675,26.64466,21.260153,2.1363003
